W_s,idle_pmass,P_tokens,q_survival,reuse_frac_f,match_len_m,alpha_waste,hit_rate_h,breakeven_hmin,net_value_tok,pays_off
1.0,0.3,256,0.95,0.07422,19.0,0.0,0.9,0.0,17.1,1
1.0,0.3,256,0.95,0.07422,19.0,0.1,0.1,1.22488,-23.51,0
1.0,0.3,256,0.95,0.07422,19.0,0.1,0.3,1.22488,-19.33,0
1.0,0.3,256,0.95,0.07422,19.0,0.1,0.5,1.22488,-15.15,0
1.0,0.3,256,0.95,0.07422,19.0,0.1,0.7,1.22488,-10.97,0
1.0,0.3,256,0.95,0.07422,19.0,0.1,0.9,1.22488,-6.79,0
1.0,0.3,256,0.95,0.07422,19.0,0.25,0.1,2.69474,-61.625,0
1.0,0.3,256,0.95,0.07422,19.0,0.25,0.3,2.69474,-56.875,0
1.0,0.3,256,0.95,0.07422,19.0,0.25,0.5,2.69474,-52.125,0
1.0,0.3,256,0.95,0.07422,19.0,0.25,0.7,2.69474,-47.375,0
1.0,0.3,256,0.95,0.07422,19.0,0.25,0.9,2.69474,-42.625,0
1.0,0.3,256,0.95,0.07422,19.0,0.5,0.1,4.49124,-125.15,0
1.0,0.3,256,0.95,0.07422,19.0,0.5,0.3,4.49124,-119.45,0
1.0,0.3,256,0.95,0.07422,19.0,0.5,0.5,4.49124,-113.75,0
1.0,0.3,256,0.95,0.07422,19.0,0.5,0.7,4.49124,-108.05,0
1.0,0.3,256,0.95,0.07422,19.0,0.5,0.9,4.49124,-102.35,0
1.0,0.3,256,0.95,0.07422,19.0,1.0,0.1,6.73686,-252.2,0
1.0,0.3,256,0.95,0.07422,19.0,1.0,0.3,6.73686,-244.6,0
1.0,0.3,256,0.95,0.07422,19.0,1.0,0.5,6.73686,-237.0,0
1.0,0.3,256,0.95,0.07422,19.0,1.0,0.7,6.73686,-229.4,0
1.0,0.3,256,0.95,0.07422,19.0,1.0,0.9,6.73686,-221.8,0
1.0,0.3,256,0.99,0.35721,91.445,0.0,0.1,0.0,9.144,1
1.0,0.3,256,0.99,0.35721,91.445,0.0,0.3,0.0,27.433,1
1.0,0.3,256,0.99,0.35721,91.445,0.0,0.5,0.0,45.722,1
1.0,0.3,256,0.99,0.35721,91.445,0.0,0.7,0.0,64.011,1
1.0,0.3,256,0.99,0.35721,91.445,0.0,0.9,0.0,82.3,1
1.0,0.3,256,0.99,0.35721,91.445,0.1,0.1,0.2545,-15.541,0
1.0,0.3,256,0.99,0.35721,91.445,0.1,0.3,0.2545,4.577,1
1.0,0.3,256,0.99,0.35721,91.445,0.1,0.5,0.2545,24.695,1
1.0,0.3,256,0.99,0.35721,91.445,0.1,0.7,0.2545,44.813,1
1.0,0.3,256,0.99,0.35721,91.445,0.1,0.9,0.2545,64.93,1
1.0,0.3,256,0.99,0.35721,91.445,0.25,0.1,0.5599,-52.569,0
1.0,0.3,256,0.99,0.35721,91.445,0.25,0.3,0.5599,-29.708,0
1.0,0.3,256,0.99,0.35721,91.445,0.25,0.5,0.5599,-6.847,0
1.0,0.3,256,0.99,0.35721,91.445,0.25,0.7,0.5599,16.014,1
1.0,0.3,256,0.99,0.35721,91.445,0.25,0.9,0.5599,38.875,1
1.0,0.3,256,0.99,0.35721,91.445,0.5,0.1,0.93317,-114.283,0
1.0,0.3,256,0.99,0.35721,91.445,0.5,0.3,0.93317,-86.85,0
1.0,0.3,256,0.99,0.35721,91.445,0.5,0.5,0.93317,-59.416,0
1.0,0.3,256,0.99,0.35721,91.445,0.5,0.7,0.93317,-31.983,0
1.0,0.3,256,0.99,0.35721,91.445,0.5,0.9,0.93317,-4.549,0
1.0,0.3,256,0.99,0.35721,91.445,1.0,0.1,1.39975,-237.711,0
1.0,0.3,256,0.99,0.35721,91.445,1.0,0.3,1.39975,-201.133,0
1.0,0.3,256,0.99,0.35721,91.445,1.0,0.5,1.39975,-164.555,0
1.0,0.3,256,0.99,0.35721,91.445,1.0,0.7,1.39975,-127.977,0
1.0,0.3,256,0.99,0.35721,91.445,1.0,0.9,1.39975,-91.399,0
1.0,0.3,1024,0.8,0.00391,4.0,0.0,0.1,0.0,0.4,1
1.0,0.3,1024,0.8,0.00391,4.0,0.0,0.3,0.0,1.2,1
1.0,0.3,1024,0.8,0.00391,4.0,0.0,0.5,0.0,2.0,1
1.0,0.3,1024,0.8,0.00391,4.0,0.0,0.7,0.0,2.8,1
1.0,0.3,1024,0.8,0.00391,4.0,0.0,0.9,0.0,3.6,1
1.0,0.3,1024,0.8,0.00391,4.0,0.1,0.1,23.27273,-101.96,0
1.0,0.3,1024,0.8,0.00391,4.0,0.1,0.3,23.27273,-101.08,0
1.0,0.3,1024,0.8,0.00391,4.0,0.1,0.5,23.27273,-100.2,0
1.0,0.3,1024,0.8,0.00391,4.0,0.1,0.7,23.27273,-99.32,0
1.0,0.3,1024,0.8,0.00391,4.0,0.1,0.9,23.27273,-98.44,0
1.0,0.3,1024,0.8,0.00391,4.0,0.25,0.1,51.2,-255.5,0
1.0,0.3,1024,0.8,0.00391,4.0,0.25,0.3,51.2,-254.5,0
1.0,0.3,1024,0.8,0.00391,4.0,0.25,0.5,51.2,-253.5,0
1.0,0.3,1024,0.8,0.00391,4.0,0.25,0.7,51.2,-252.5,0
1.0,0.3,1024,0.8,0.00391,4.0,0.25,0.9,51.2,-251.5,0
1.0,0.3,1024,0.8,0.00391,4.0,0.5,0.1,85.33333,-511.4,0
1.0,0.3,1024,0.8,0.00391,4.0,0.5,0.3,85.33333,-510.2,0
1.0,0.3,1024,0.8,0.00391,4.0,0.5,0.5,85.33333,-509.0,0
1.0,0.3,1024,0.8,0.00391,4.0,0.5,0.7,85.33333,-507.8,0
1.0,0.3,1024,0.8,0.00391,4.0,0.5,0.9,85.33333,-506.6,0
1.0,0.3,1024,0.8,0.00391,4.0,1.0,0.1,128.0,-1023.2,0
1.0,0.3,1024,0.8,0.00391,4.0,1.0,0.3,128.0,-1021.6,0
1.0,0.3,1024,0.8,0.00391,4.0,1.0,0.5,128.0,-1020.0,0
1.0,0.3,1024,0.8,0.00391,4.0,1.0,0.7,128.0,-1018.4,0
1.0,0.3,1024,0.8,0.00391,4.0,1.0,0.9,128.0,-1016.8,0
1.0,0.3,1024,0.9,0.00879,9.0,0.0,0.1,0.0,0.9,1
1.0,0.3,1024,0.9,0.00879,9.0,0.0,0.3,0.0,2.7,1
1.0,0.3,1024,0.9,0.00879,9.0,0.0,0.5,0.0,4.5,1
1.0,0.3,1024,0.9,0.00879,9.0,0.0,0.7,0.0,6.3,1
1.0,0.3,1024,0.9,0.00879,9.0,0.0,0.9,0.0,8.1,1
1.0,0.3,1024,0.9,0.00879,9.0,0.1,0.1,10.34343,-101.41,0
1.0,0.3,1024,0.9,0.00879,9.0,0.1,0.3,10.34343,-99.43,0
1.0,0.3,1024,0.9,0.00879,9.0,0.1,0.5,10.34343,-97.45,0
1.0,0.3,1024,0.9,0.00879,9.0,0.1,0.7,10.34343,-95.47,0
1.0,0.3,1024,0.9,0.00879,9.0,0.1,0.9,10.34343,-93.49,0
1.0,0.3,1024,0.9,0.00879,9.0,0.25,0.1,22.75556,-254.875,0
1.0,0.3,1024,0.9,0.00879,9.0,0.25,0.3,22.75556,-252.625,0
1.0,0.3,1024,0.9,0.00879,9.0,0.25,0.5,22.75556,-250.375,0
1.0,0.3,1024,0.9,0.00879,9.0,0.25,0.7,22.75556,-248.125,0
1.0,0.3,1024,0.9,0.00879,9.0,0.25,0.9,22.75556,-245.875,0
1.0,0.3,1024,0.9,0.00879,9.0,0.5,0.1,37.92593,-510.65,0
1.0,0.3,1024,0.9,0.00879,9.0,0.5,0.3,37.92593,-507.95,0
1.0,0.3,1024,0.9,0.00879,9.0,0.5,0.5,37.92593,-505.25,0
1.0,0.3,1024,0.9,0.00879,9.0,0.5,0.7,37.92593,-502.55,0
1.0,0.3,1024,0.9,0.00879,9.0,0.5,0.9,37.92593,-499.85,0
1.0,0.3,1024,0.9,0.00879,9.0,1.0,0.1,56.88889,-1022.2,0
1.0,0.3,1024,0.9,0.00879,9.0,1.0,0.3,56.88889,-1018.6,0
1.0,0.3,1024,0.9,0.00879,9.0,1.0,0.5,56.88889,-1015.0,0
1.0,0.3,1024,0.9,0.00879,9.0,1.0,0.7,56.88889,-1011.4,0
1.0,0.3,1024,0.9,0.00879,9.0,1.0,0.9,56.88889,-1007.8,0
1.0,0.3,1024,0.95,0.01855,19.0,0.0,0.1,0.0,1.9,1
1.0,0.3,1024,0.95,0.01855,19.0,0.0,0.3,0.0,5.7,1
1.0,0.3,1024,0.95,0.01855,19.0,0.0,0.5,0.0,9.5,1
1.0,0.3,1024,0.95,0.01855,19.0,0.0,0.7,0.0,13.3,1
1.0,0.3,1024,0.95,0.01855,19.0,0.0,0.9,0.0,17.1,1
1.0,0.3,1024,0.95,0.01855,19.0,0.1,0.1,4.89952,-100.31,0
1.0,0.3,1024,0.95,0.01855,19.0,0.1,0.3,4.89952,-96.13,0
1.0,0.3,1024,0.95,0.01855,19.0,0.1,0.5,4.89952,-91.95,0
1.0,0.3,1024,0.95,0.01855,19.0,0.1,0.7,4.89952,-87.77,0
1.0,0.3,1024,0.95,0.01855,19.0,0.1,0.9,4.89952,-83.59,0
1.0,0.3,1024,0.95,0.01855,19.0,0.25,0.1,10.77895,-253.625,0
1.0,0.3,1024,0.95,0.01855,19.0,0.25,0.3,10.77895,-248.875,0
1.0,0.3,1024,0.95,0.01855,19.0,0.25,0.5,10.77895,-244.125,0
1.0,0.3,1024,0.95,0.01855,19.0,0.25,0.7,10.77895,-239.375,0
1.0,0.3,1024,0.95,0.01855,19.0,0.25,0.9,10.77895,-234.625,0
1.0,0.3,1024,0.95,0.01855,19.0,0.5,0.1,17.96491,-509.15,0
1.0,0.3,1024,0.95,0.01855,19.0,0.5,0.3,17.96491,-503.45,0
1.0,0.3,1024,0.95,0.01855,19.0,0.5,0.5,17.96491,-497.75,0
1.0,0.3,1024,0.95,0.01855,19.0,0.5,0.7,17.96491,-492.05,0
1.0,0.3,1024,0.95,0.01855,19.0,0.5,0.9,17.96491,-486.35,0
1.0,0.3,1024,0.95,0.01855,19.0,1.0,0.1,26.94737,-1020.2,0
1.0,0.3,1024,0.95,0.01855,19.0,1.0,0.3,26.94737,-1012.6,0
1.0,0.3,1024,0.95,0.01855,19.0,1.0,0.5,26.94737,-1005.0,0
1.0,0.3,1024,0.95,0.01855,19.0,1.0,0.7,26.94737,-997.4,0
1.0,0.3,1024,0.95,0.01855,19.0,1.0,0.9,26.94737,-989.8,0
1.0,0.3,1024,0.99,0.09668,98.997,0.0,0.1,0.0,9.9,1
1.0,0.3,1024,0.99,0.09668,98.997,0.0,0.3,0.0,29.699,1
1.0,0.3,1024,0.99,0.09668,98.997,0.0,0.5,0.0,49.498,1
1.0,0.3,1024,0.99,0.09668,98.997,0.0,0.7,0.0,69.298,1
1.0,0.3,1024,0.99,0.09668,98.997,0.0,0.9,0.0,89.097,1
1.0,0.3,1024,0.99,0.09668,98.997,0.1,0.1,0.94034,-91.51,0
1.0,0.3,1024,0.99,0.09668,98.997,0.1,0.3,0.94034,-69.731,0
1.0,0.3,1024,0.99,0.09668,98.997,0.1,0.5,0.94034,-47.952,0
1.0,0.3,1024,0.99,0.09668,98.997,0.1,0.7,0.94034,-26.173,0
1.0,0.3,1024,0.99,0.09668,98.997,0.1,0.9,0.94034,-4.393,0
1.0,0.3,1024,0.99,0.09668,98.997,0.25,0.1,2.06876,-243.625,0
1.0,0.3,1024,0.99,0.09668,98.997,0.25,0.3,2.06876,-218.876,0
1.0,0.3,1024,0.99,0.09668,98.997,0.25,0.5,2.06876,-194.127,0
1.0,0.3,1024,0.99,0.09668,98.997,0.25,0.7,2.06876,-169.378,0
1.0,0.3,1024,0.99,0.09668,98.997,0.25,0.9,2.06876,-144.629,0
1.0,0.3,1024,0.99,0.09668,98.997,0.5,0.1,3.44793,-497.151,0
1.0,0.3,1024,0.99,0.09668,98.997,0.5,0.3,3.44793,-467.452,0
1.0,0.3,1024,0.99,0.09668,98.997,0.5,0.5,3.44793,-437.753,0
1.0,0.3,1024,0.99,0.09668,98.997,0.5,0.7,3.44793,-408.054,0
1.0,0.3,1024,0.99,0.09668,98.997,0.5,0.9,3.44793,-378.355,0
1.0,0.3,1024,0.99,0.09668,98.997,1.0,0.1,5.17189,-1004.201,0
1.0,0.3,1024,0.99,0.09668,98.997,1.0,0.3,5.17189,-964.602,0
1.0,0.3,1024,0.99,0.09668,98.997,1.0,0.5,5.17189,-925.003,0
1.0,0.3,1024,0.99,0.09668,98.997,1.0,0.7,5.17189,-885.405,0
1.0,0.3,1024,0.99,0.09668,98.997,1.0,0.9,5.17189,-845.806,0
3.0,0.2,16,0.8,0.24296,3.887,0.0,0.1,0.0,0.389,1
3.0,0.2,16,0.8,0.24296,3.887,0.0,0.3,0.0,1.166,1
3.0,0.2,16,0.8,0.24296,3.887,0.0,0.5,0.0,1.944,1
3.0,0.2,16,0.8,0.24296,3.887,0.0,0.7,0.0,2.721,1
3.0,0.2,16,0.8,0.24296,3.887,0.0,0.9,0.0,3.499,1
3.0,0.2,16,0.8,0.24296,3.887,0.1,0.1,0.37417,-1.172,0
3.0,0.2,16,0.8,0.24296,3.887,0.1,0.3,0.37417,-0.317,0
3.0,0.2,16,0.8,0.24296,3.887,0.1,0.5,0.37417,0.538,1
3.0,0.2,16,0.8,0.24296,3.887,0.1,0.7,0.37417,1.393,1
3.0,0.2,16,0.8,0.24296,3.887,0.1,0.9,0.37417,2.249,1
3.0,0.2,16,0.8,0.24296,3.887,0.25,0.1,0.82317,-3.514,0
3.0,0.2,16,0.8,0.24296,3.887,0.25,0.3,0.82317,-2.542,0
3.0,0.2,16,0.8,0.24296,3.887,0.25,0.5,0.82317,-1.57,0
3.0,0.2,16,0.8,0.24296,3.887,0.25,0.7,0.82317,-0.599,0
3.0,0.2,16,0.8,0.24296,3.887,0.25,0.9,0.82317,0.373,1
3.0,0.2,16,0.8,0.24296,3.887,0.5,0.1,1.37195,-7.417,0
3.0,0.2,16,0.8,0.24296,3.887,0.5,0.3,1.37195,-6.251,0
